TIME,year,month,T,R_HF_index1,R_HF_index2,R_HF_index3,R_HF_index4,R_HF_index5,R_HF_index6,R_HF_index7,R_HF_index8,R_HF_index9,R_HF_index10,R_HF_index11,R_HF_index12,R_HF_index13,R_HF_index14,R_HF_index15,R_HF_index16,R_HF_index17,R_HF_index18,R_HF_index19,R_HF_index20,R_HF_index21,R_HF_index22,R_HF_index23,R_HF_index24,R_HF_index25,R_HF_index26,R_HF_index27,R_HF_index28,R_HF_index29,R_HF_index30,R_HF_index31,R_HF_index32,R_HF_index33,R_HF_index34,R_HF_index35,R_HF_index36,R_HF_index37,R_HF_index38,R_HF_index39,R_HF_index40,R_HF_index41,R_HF_index42,R_HF_index43,R_HF_index44,R_HF_index45,R_HF_index46,R_HF_index47,R_HF_index48,R_HF_index49,R_HF_index50,R_HF_index51,R_HF_index52,R_HF_index53,R_HF_index54,R_HF_index55,eR_HF_index1,eR_HF_index2,eR_HF_index3,eR_HF_index4,eR_HF_index5,eR_HF_index6,eR_HF_index7,eR_HF_index8,eR_HF_index9,eR_HF_index10,eR_HF_index11,eR_HF_index12,eR_HF_index13,eR_HF_index14,eR_HF_index15,eR_HF_index16,eR_HF_index17,eR_HF_index18,eR_HF_index19,eR_HF_index20,eR_HF_index21,eR_HF_index22,eR_HF_index23,eR_HF_index24,eR_HF_index25,eR_HF_index26,eR_HF_index27,eR_HF_index28,eR_HF_index29,eR_HF_index30,eR_HF_index31,eR_HF_index32,eR_HF_index33,eR_HF_index34,eR_HF_index35,eR_HF_index36,eR_HF_index37,eR_HF_index38,eR_HF_index39,eR_HF_index40,eR_HF_index41,eR_HF_index42,eR_HF_index43,eR_HF_index44,eR_HF_index45,eR_HF_index46,eR_HF_index47,eR_HF_index48,eR_HF_index49,eR_HF_index50,eR_HF_index51,eR_HF_index52,eR_HF_index53,eR_HF_index54,eR_HF_index55
2012m4,2012,4,2012,-.005296,-.003471,-.003998,.0042878,-.0011306,-.0018627,-.0093163,-.0061982,-.0027418,-.0092234,-.007351,-.0098332,-.0071022,-.018334,-.0115191,.0107728,-.0071555,-.0064457,.005469,-.0051573,-.0415556,-.010412,.006479,-.013064,-.0082217,-.0033245,-.0014841,-.002819,-.0021473,-.0028521,-.0026244,-.0051342,-.005488,-.0053181,-.004903,-.0052176,-.0203905,-.0058098,.0015648,-.0078054,-.0048698,-.0115747,-.00199,-.0050035,-.0037962,.0029048,.0082806,-.0097908,.0035397,-.0039849,.000144,.0146383,.0072884,-.0058652,-.0050568,-.005296,-.003471,-.003998,.0042878,-.0011306,-.0018627,-.0093163,-.0061982,-.0027418,-.0092234,-.007351,-.0098332,-.0071022,-.018334,-.0115191,.0107728,-.0071555,-.0064457,.005469,-.0051573,-.0415556,-.010412,.006479,-.013064,-.0082217,-.0033245,-.0014841,-.002819,-.0021473,-.0028521,-.0026244,-.0051342,-.005488,-.0053181,-.004903,-.0052176,-.0203905,-.0058098,.0015648,-.0078054,-.0048698,-.0115747,-.00199,-.0050035,-.0037962,.0029048,.0082806,-.0097908,.0035397,-.0039849,.000144,.0146383,.0072884,-.0058652,-.0050568
2012m5,2012,5,2012,-.0295812,-.0244259,-.0725062,-.0031329,-.018822,-.0045313,-.0381797,-.0280621,-.0079969,-.0657627,-.0477239,-.0389477,-.0408741,-.0910282,-.0318065,.0458697,-.0625852,-.0591589,-.0463665,-.045464,-.104199,-.0565471,-.0395728,-.1113976,-.0482747,-.0235768,-.0135038,-.0119724,.0016536,-.0276662,-.0173049,-.0264528,-.0286968,-.0284663,-.0276549,-.0261315,-.0522801,.0040289,.000184,-.0195458,.0023732,-.0202578,-.0102696,.0342362,-.0285939,-.0106,.0044889,-.0199772,-.0105171,-.0208417,-.0102231,.009263,-.0507471,-.023587,-.0064135,-.0296812,-.0245259,-.0726062,-.0032329,-.018922,-.0046312,-.0382796,-.0281621,-.0080969,-.0658627,-.0478239,-.0390477,-.0409741,-.0911282,-.0319065,.0457697,-.0626852,-.0592589,-.0464665,-.045564,-.104299,-.0566471,-.0396728,-.1114976,-.0483747,-.0236768,-.0136038,-.0120724,.0015536,-.0277662,-.0174049,-.0265528,-.0287968,-.0285663,-.0277549,-.0262315,-.0523801,.0039289,.000084,-.0196458,.0022732,-.0203578,-.0103695,.0341362,-.0286939,-.0107,.0043889,-.0200772,-.0106171,-.0209417,-.0103231,.009163,-.0508471,-.023687,-.0065135
2012m6,2012,6,2012,.0060417,.0046492,.0188414,.0027502,-.0021142,.0005538,.0040727,.0030553,.0028011,.0083431,.013822,.0096295,.0150384,-.0105909,.0110418,-.0108405,.0068644,.0054442,-.0012087,.0038844,.0362827,.0096731,-.0182658,.019735,.0091758,.0017864,-.002452,-.0040693,-.0198783,-.0012368,-.0034881,.0028739,.0023911,.002812,.0028749,.0026385,.0210215,-.0143038,-.0154223,.0008926,-.0162503,-.0009164,-.0025904,-.0328146,.0083887,.0087873,.0105254,.0069637,.0077816,.0135093,.0062186,.0103334,.0119434,.003992,-.0064608,.0060417,.0046492,.0188414,.0027502,-.0021142,.0005538,.0040727,.0030553,.0028011,.0083431,.013822,.0096295,.0150384,-.0105909,.0110418,-.0108405,.0068644,.0054442,-.0012087,.0038844,.0362827,.0096731,-.0182658,.019735,.0091758,.0017864,-.002452,-.0040693,-.0198783,-.0012368,-.0034881,.0028739,.0023911,.002812,.0028749,.0026385,.0210215,-.0143038,-.0154223,.0008926,-.0162503,-.0009164,-.0025904,-.0328146,.0083887,.0087873,.0105254,.0069637,.0077816,.0135093,.0062186,.0103334,.0119434,.003992,-.0064608
2012m7,2012,7,2012,.0069131,.0104848,.0092323,.0068892,.006166,.0005289,.0046532,.0046691,.0052532,-.000019,.0018124,.0039203,.0062335,.0180521,.0011923,-.0004361,.005654,-.0010616,-.0098493,.0070382,.0104166,.0068078,.0002,.0162955,.0027502,.0046532,.0063627,.0089855,.017555,.0056152,.0077648,.0086188,.0080426,.0084928,.0086733,.007993,-.0109619,.0198899,.0254816,.0209236,.0084591,.0046173,.0174685,.0308919,.0067402,.0119444,.0187069,.0092649,.0116281,.0105729,.0067382,.0060477,.0264404,.0078263,.0132587,.0069131,.0104848,.0092323,.0068892,.006166,.0005289,.0046532,.0046691,.0052532,-.000019,.0018124,.0039203,.0062335,.0180521,.0011923,-.0004361,.005654,-.0010616,-.0098493,.0070382,.0104166,.0068078,.0002,.0162955,.0027502,.0046532,.0063627,.0089855,.017555,.0056152,.0077648,.0086188,.0080426,.0084928,.0086733,.007993,-.0109619,.0198899,.0254816,.0209236,.0084591,.0046173,.0174685,.0308919,.0067402,.0119444,.0187069,.0092649,.0116281,.0105729,.0067382,.0060477,.0264404,.0078263,.0132587
2012m8,2012,8,2012,.0055744,.0110112,.0275831,.0068495,.0126319,.0041334,.005288,.0137244,.0040617,.0106006,.015389,.0129399,.0127415,.0177476,.009152,-.0420446,.0073827,.0011863,.0038416,.0049408,-.00029,.0190798,.0235212,.0095255,.0117102,.0112989,.0067392,.0065783,.0007447,.0096216,.007473,.0081953,.0073112,.0076556,.008112,.0078938,-.008958,-.0022846,-.0050115,.007469,-.0033195,.0043097,.0049716,-.0115575,.0125904,.0104769,.0160052,.0088676,.0086703,.0064819,.0067909,.013751,.0162306,.0115224,.0038008,.0054744,.0109112,.0274831,.0067495,.0125319,.0040335,.005188,.0136244,.0039617,.0105006,.015289,.0128399,.0126415,.0176476,.009052,-.0421446,.0072827,.0010863,.0037416,.0048408,-.00039,.0189798,.0234212,.0094255,.0116102,.0111989,.0066392,.0064783,.0006447,.0095216,.007373,.0080953,.0072112,.0075556,.008012,.0077938,-.009058,-.0023846,-.0051115,.007369,-.0034195,.0042097,.0048716,-.0116575,.0124904,.0103769,.0159052,.0087676,.0085703,.006382,.0066909,.013651,.0161306,.0114224,.0037008
2012m9,2012,9,2012,.015897,.0148945,.0107797,.0078967,.0135666,.0009895,.0157129,.0154205,.0023053,.0257136,.0208227,.014318,.0164686,.0227248,.0199212,-.0361454,.0295996,.042912,.0259747,.0219934,.107122,.0186441,.0253753,.027871,.019429,.0126724,.004889,.0065177,-.0040904,.0143525,.0086981,.01301,.0123583,.0124502,.0128817,.0127188,.0113405,-.000302,-.0078961,-.000193,.0007917,.0163024,.0069091,-.0106586,.013309,.0130455,.0189984,.0080515,.0125993,.0116924,.0109746,.0038974,.0255557,.0139956,.0050025,.015797,.0147945,.0106797,.0077967,.0134666,.0008895,.0156129,.0153205,.0022053,.0256136,.0207227,.014218,.0163686,.0226248,.0198213,-.0362454,.0294996,.042812,.0258747,.0218934,.107022,.0185441,.0252753,.027771,.019329,.0125724,.004789,.0064177,-.0041903,.0142525,.0085981,.01291,.0122583,.0123502,.0127817,.0126188,.0112405,-.000402,-.0079961,-.000293,.0006917,.0162024,.0068091,-.0107586,.013209,.0129455,.0188984,.0079515,.0124993,.0115924,.0108746,.0037974,.0254557,.0138956,.0049025
2012m10,2012,10,2012,-.001387,-.0012898,.0071385,.0076735,.0101315,-.0071606,.000235,.0036543,.0032338,-.0036898,.0025398,-.000272,-.0131643,-.0127823,-.0178483,-.0059084,.0016486,.0056281,.0196085,.003175,-.0220105,.0030683,.005087,-.0125808,-.0024891,.0043276,.0026754,-.0020832,-.0191879,-.0032964,-.0026555,-.0038183,-.0043655,-.0041456,-.0036938,-.0041506,.0028589,-.0185439,-.0143403,-.0218009,-.006647,-.0100019,-.0023508,-.0323992,-.0011336,.0064601,.0153575,-.000176,.0088725,-.000297,.0043266,.0069955,-.0016273,.0104789,-.0118439,-.001487,-.0013898,.0070385,.0075735,.0100315,-.0072606,.000135,.0035543,.0031338,-.0037898,.0024398,-.000372,-.0132643,-.0128823,-.0179483,-.0060084,.0015486,.0055281,.0195085,.003075,-.0221105,.0029683,.004987,-.0126808,-.0025891,.0042276,.0025754,-.0021832,-.0192879,-.0033964,-.0027555,-.0039183,-.0044655,-.0042456,-.0037938,-.0042506,.0027589,-.0186439,-.0144403,-.0219009,-.006747,-.0101018,-.0024508,-.0324992,-.0012336,.0063601,.0152575,-.000276,.0087725,-.000397,.0042266,.0068955,-.0017273,.0103789,-.0119439
2012m11,2012,11,2012,.0086772,.0054501,.1089351,.0060805,.0070233,.0070799,-.0024239,.0077757,.0037011,.0083322,.0065455,-.0029273,.0097513,-.0221791,.0033982,-.0102605,.0122991,.0215687,.0182583,.0041125,.0449437,-.0111014,.0060815,.0331359,.0044929,.010182,.0038486,.0045088,-.0025803,.0041125,.0039422,.0040458,.0036065,.0037629,.0041812,.0039034,.0132252,-.0006452,.0101513,-.0080886,.0058031,-.0004821,.0025308,-.0025252,.0021467,.0055943,.0101741,.0064283,.0045128,.0015947,.0050403,.0047457,.002441,.0122961,.0010664,.0085772,.0053501,.1088351,.0059805,.0069233,.0069799,-.0025239,.0076757,.0036011,.0082322,.0064455,-.0030273,.0096513,-.0222791,.0032982,-.0103605,.0121991,.0214687,.0181583,.0040125,.0448437,-.0112014,.0059815,.0330359,.0043929,.010082,.0037486,.0044088,-.0026803,.0040125,.0038422,.0039458,.0035065,.0036629,.0040813,.0038034,.0131252,-.0007452,.0100513,-.0081886,.0057031,-.0005821,.0024308,-.0026252,.0020467,.0054943,.0100741,.0063283,.0044128,.0014947,.0049403,.0046457,.002341,.0121961,.0009664
2012m12,2012,12,2012,.0197389,.008117,.0103592,.0087793,.0216705,.0108084,.0238884,.0231001,.0020719,.0249843,.0213965,.014728,.0035836,.0011953,.0015288,-.0278616,.0344101,.0385917,.0467529,.0318775,.0091718,.0360995,.0243023,.0324391,.0162325,.0196771,.0097761,.0112169,.0043316,.0142845,.0118238,.0143042,.0135449,.0137895,.0141928,.0146511,.0320499,.0101592,.013386,.000143,.0065942,.0194908,.0101533,.0102473,.0103314,.0116894,.0098681,.0116647,.0141041,.0126279,.0141918,.0086812,.0045307,.0100147,.0097899,.0196389,.008017,.0102592,.0086794,.0215705,.0107084,.0237884,.0230001,.0019719,.0248843,.0212965,.014628,.0034836,.0010953,.0014288,-.0279615,.0343101,.0384917,.0466529,.0317775,.0090718,.0359995,.0242023,.0323391,.0161325,.0195771,.0096761,.0111169,.0042316,.0141845,.0117238,.0142042,.0134449,.0136895,.0140928,.0145512,.0319499,.0100592,.013286,.000043,.0064942,.0193908,.0100533,.0101473,.0102315,.0115894,.0097682,.0115647,.0140041,.0125279,.0140918,.0085812,.0044307,.0099147,.0096899
2013m1,2013,1,2013,.0353652,.019226,.0163447,.0172071,.0227991,-.0017055,.0293763,.0286137,.01206,.0357802,.0407282,.0277669,.0277698,.0245355,.0266147,-.0320977,.0332868,.0435479,.0571551,.0273895,.025349,.0247024,.0309171,.0316595,.0328214,.0226241,.0162758,.0203123,.0112109,.0252222,.0210597,.0248233,.0240387,.0238776,.025503,.0259708,.0477725,.0151546,.0240924,.0063637,.012777,.0226153,.0156145,.0146078,.024436,.0175363,.0190622,.0169476,.0166388,.008354,.0179784,.0041275,.0466889,.0270557,.019783,.0353652,.019226,.0163447,.0172071,.0227991,-.0017055,.0293763,.0286137,.01206,.0357802,.0407282,.0277669,.0277698,.0245355,.0266147,-.0320977,.0332868,.0435479,.0571551,.0273895,.025349,.0247024,.0309171,.0316595,.0328214,.0226241,.0162758,.0203123,.0112109,.0252222,.0210597,.0248233,.0240387,.0238776,.025503,.0259708,.0477725,.0151546,.0240924,.0063637,.012777,.0226153,.0156145,.0146078,.024436,.0175363,.0190622,.0169476,.0166388,.008354,.0179784,.0041275,.0466889,.0270557,.019783
2013m2,2013,2,2013,.014389,.000198,.0523913,.0051995,.0055436,.0032178,-.0021954,-.0006622,.0042002,.0011813,.0077707,.00315,.0003819,-.0223059,.0040617,-.0030827,-.0009084,-.003992,-.0004031,-.0032944,-.0776113,-.000091,.0096533,.0034999,.00316,.0036354,.0035298,.0026206,-.0023187,.0033653,.0027841,.0010944,.0007847,.0008446,.0015798,.0012243,.0171049,-.0068142,.0074293,-.0145848,.0044152,-.0047754,-.0050497,-.0106192,.0021617,.0038715,.0075236,.0036563,.0021038,-.0020762,.0039681,.0027083,.0067422,.0106303,-.0019619,.014389,.000198,.0523913,.0051995,.0055436,.0032178,-.0021954,-.0006622,.0042002,.0011813,.0077707,.00315,.0003819,-.0223059,.0040617,-.0030827,-.0009084,-.003992,-.0004031,-.0032944,-.0776113,-.000091,.0096533,.0034999,.00316,.0036354,.0035298,.0026206,-.0023187,.0033653,.0027841,.0010944,.0007847,.0008446,.0015798,.0012243,.0171049,-.0068142,.0074293,-.0145848,.0044152,-.0047754,-.0050497,-.0106192,.0021617,.0038715,.0075236,.0036563,.0021038,-.0020762,.0039681,.0027083,.0067422,.0106303,-.0019619
2013m3,2013,3,2013,.0076576,.0088557,-.014316,.0076467,.0144531,.0067591,.0040856,.0122912,.0034201,.0053576,.0185852,.014111,.0128323,.0109785,.0179283,-.0235727,-.00776,-.0080594,-.0157473,-.0052236,-.010113,-.0080412,.0113355,-.0195325,.0121489,.0099979,.0075316,.0092758,.0056669,.0092124,.008814,.0094363,.0091797,.009371,.0095176,.0093155,.0486616,.0040657,.0053696,-.0023999,.002836,.0018054,.0022245,.0087337,.0140735,.0087903,.009473,.0083163,.0062673,-.000129,.0101919,.0043276,.0291043,.0088358,.0096909,.0076576,.0088557,-.014316,.0076467,.0144531,.0067591,.0040856,.0122912,.0034201,.0053576,.0185852,.014111,.0128323,.0109785,.0179283,-.0235727,-.00776,-.0080594,-.0157473,-.0052236,-.010113,-.0080412,.0113355,-.0195325,.0121489,.0099979,.0075316,.0092758,.0056669,.0092124,.008814,.0094363,.0091797,.009371,.0095176,.0093155,.0486616,.0040657,.0053696,-.0023999,.002836,.0018054,.0022245,.0087337,.0140735,.0087903,.009473,.0083163,.0062673,-.000129,.0101919,.0043276,.0291043,.0088358,.0096909
2013m4,2013,4,2013,.023906,.0064194,-.0078648,.0078223,.0136248,.0038625,.011207,.0103898,.0043993,.0048154,.007341,-.0022826,.0049905,-.0313637,.0064511,-.022534,.0071792,.0175491,.0081924,.0069905,.0461572,.000251,.006777,-.0078205,.0036513,.0098701,.0074135,.0085612,.0051517,.0085127,.0082033,.006314,.0058121,.0059483,.006323,.0062633,.0705852,.0065078,.0106511,-.0122244,-.0112885,-.0026184,.0070163,.0221107,.0011014,.0105868,.010474,.0102097,.0074492,.0120926,.0152826,.0026475,.0154008,.0030125,.0084393,.023906,.0064194,-.0078648,.0078223,.0136248,.0038625,.011207,.0103898,.0043993,.0048154,.007341,-.0022826,.0049905,-.0313637,.0064511,-.022534,.0071792,.0175491,.0081924,.0069905,.0461572,.000251,.006777,-.0078205,.0036513,.0098701,.0074135,.0085612,.0051517,.0085127,.0082033,.006314,.0058121,.0059483,.006323,.0062633,.0705852,.0065078,.0106511,-.0122244,-.0112885,-.0026184,.0070163,.0221107,.0011014,.0105868,.010474,.0102097,.0074492,.0120926,.0152826,.0026475,.0154008,.0030125,.0084393
2013m5,2013,5,2013,.001982,.0012682,.044125,.005281,.0225381,.005832,.0172897,.0188522,.0032178,.0098375,.0191848,.0178645,-.0065534,-.0052106,.0209157,-.0308201,.0017465,.0163152,.0351384,.0025587,-.0260309,-.0343451,.0335315,-.0097544,.0121608,.0182347,.0073757,.0061381,-.0079999,.0081358,.00632,.0047806,.0046024,.0046392,.005092,.0047696,-.0115211,-.0125889,-.0146478,-.0167983,-.004698,-.0006042,-.0004481,-.0228347,.0115876,.0006248,.0059045,.0139986,.0015678,-.0065756,.0058668,-.0270948,-.000059,.0143505,-.0017385,.001982,.0012682,.044125,.005281,.0225381,.005832,.0172897,.0188522,.0032178,.0098375,.0191848,.0178645,-.0065534,-.0052106,.0209157,-.0308201,.0017465,.0163152,.0351384,.0025587,-.0260309,-.0343451,.0335315,-.0097544,.0121608,.0182347,.0073757,.0061381,-.0079999,.0081358,.00632,.0047806,.0046024,.0046392,.005092,.0047696,-.0115211,-.0125889,-.0146478,-.0167983,-.004698,-.0006042,-.0004481,-.0228347,.0115876,.0006248,.0059045,.0139986,.0015678,-.0065756,.0058668,-.0270948,-.000059,.0143505,-.0017385
2013m6,2013,6,2013,-.0193337,-.0114948,-.0154822,-.0032934,-.0142237,-.0029223,-.0109437,-.0104929,-.000089,-.0320274,-.0136639,-.0139569,-.0086745,-.0261541,-.0003811,.0102582,-.0414149,-.0603245,-.0618318,-.0261664,-.0750975,-.0546209,-.0107577,-.0275624,-.0164862,-.0103817,-.0067316,-.0132241,-.0148822,-.0179827,-.0140411,-.0147929,-.0150954,-.0150487,-.014731,-.0149248,-.0043866,-.0158134,-.0047101,-.0144742,-.0078447,-.0174595,-.0114533,-.0214821,-.007627,-.0120119,-.0094879,-.0106,-.0192827,-.0215853,-.0115737,-.0077671,.0075911,-.0067326,-.0128897,-.0193337,-.0114948,-.0154822,-.0032934,-.0142237,-.0029223,-.0109437,-.0104929,-.000089,-.0320274,-.0136639,-.0139569,-.0086745,-.0261541,-.0003811,.0102582,-.0414149,-.0603245,-.0618318,-.0261664,-.0750975,-.0546209,-.0107577,-.0275624,-.0164862,-.0103817,-.0067316,-.0132241,-.0148822,-.0179827,-.0140411,-.0147929,-.0150954,-.0150487,-.014731,-.0149248,-.0043866,-.0158134,-.0047101,-.0144742,-.0078447,-.0174595,-.0114533,-.0214821,-.007627,-.0120119,-.0094879,-.0106,-.0192827,-.0215853,-.0115737,-.0077671,.0075911,-.0067326,-.0128897
2013m7,2013,7,2013,.0041046,.0165375,.025848,.0095651,.0129557,.0095186,.0095928,.0171904,.0107312,.018163,.0258656,.0219043,.0275159,.0263137,.0381355,-.0315939,.0072884,.0017834,.0193692,.0064094,-.0401493,.0016596,.034498,.0180206,.022412,.013824,.0058369,.009147,-.0018617,.014591,.0100721,.0128698,.0123277,.0125865,.0130998,.0124423,.012937,-.0005612,-.0065967,.0124186,-.0006942,.0021078,.0057136,-.0091205,.0197497,.0057305,.0068108,.0079096,.0076933,.0076298,.0021706,.0023582,.0072695,.0213103,.0070829,.0041046,.0165375,.025848,.0095651,.0129557,.0095186,.0095928,.0171904,.0107312,.018163,.0258656,.0219043,.0275159,.0263137,.0381355,-.0315939,.0072884,.0017834,.0193692,.0064094,-.0401493,.0016596,.034498,.0180206,.022412,.013824,.0058369,.009147,-.0018617,.014591,.0100721,.0128698,.0123277,.0125865,.0130998,.0124423,.012937,-.0005612,-.0065967,.0124186,-.0006942,.0021078,.0057136,-.0091205,.0197497,.0057305,.0068108,.0079096,.0076933,.0076298,.0021706,.0023582,.0072695,.0213103,.0070829
2013m8,2013,8,2013,-.0035011,-.0064679,-.0179094,.0053606,-.0031078,-.000188,-.0062213,-.0019349,-.0045684,-.0118368,-.0132058,.0007967,-.0091639,.009366,.0033524,.017272,-.0140969,-.0132403,.0154648,-.0163479,-.1336594,-.0182546,-.0090407,-.0083548,-.0085212,-.0024009,-.0023287,-.0069874,-.0082731,-.0091154,-.0071384,-.0069853,-.0070427,-.0069894,-.006495,-.0068313,-.0142572,-.010884,-.0068665,-.000045,-.0122264,-.0122568,-.0146254,-.0142308,-.003178,-.0011427,.0064223,.0005518,-.0026325,-.0077147,-.0015792,-.0015642,-.0143312,-.0039076,-.0089984,-.0035011,-.0064679,-.0179094,.0053606,-.0031078,-.000188,-.0062213,-.0019349,-.0045684,-.0118368,-.0132058,.0007967,-.0091639,.009366,.0033524,.017272,-.0140969,-.0132403,.0154648,-.0163479,-.1336594,-.0182546,-.0090407,-.0083548,-.0085212,-.0024009,-.0023287,-.0069874,-.0082731,-.0091154,-.0071384,-.0069853,-.0070427,-.0069894,-.006495,-.0068313,-.0142572,-.010884,-.0068665,-.000045,-.0122264,-.0122568,-.0146254,-.0142308,-.003178,-.0011427,.0064223,.0005518,-.0026325,-.0077147,-.0015792,-.0015642,-.0143312,-.0039076,-.0089984
2013m9,2013,9,2013,.0112198,.020522,.0201339,.0068574,.0143939,.0080892,.0134087,.0204416,.0040219,.0331214,.0299869,.0240612,.0119513,.0110161,.0383896,-.0435789,.033044,.0422162,.0241344,.0200908,.0997349,.0349279,.0187236,.0392034,.0262855,.0153112,.0087645,.0120165,-.0016884,.0196359,.0136257,.0156489,.0149034,.0151546,.0152679,.0152718,.0396648,-.0016644,.0044322,-.0153797,.0024051,.0069994,.0083193,-.0047704,.015833,.0109459,.0071603,.0115105,.0102513,.0187442,.0110972,.0074839,.0205396,.0154244,.0084105,.0112198,.020522,.0201339,.0068574,.0143939,.0080892,.0134087,.0204416,.0040219,.0331214,.0299869,.0240612,.0119513,.0110161,.0383896,-.0435789,.033044,.0422162,.0241344,.0200908,.0997349,.0349279,.0187236,.0392034,.0262855,.0153112,.0087645,.0120165,-.0016884,.0196359,.0136257,.0156489,.0149034,.0151546,.0152679,.0152718,.0396648,-.0016644,.0044322,-.0153797,.0024051,.0069994,.0083193,-.0047704,.015833,.0109459,.0071603,.0115105,.0102513,.0187442,.0110972,.0074839,.0205396,.0154244,.0084105
2013m10,2013,10,2013,.0098513,.0159905,.0267091,.0107154,.017665,.0052572,.0116864,.016264,.0136307,.0211997,.0243296,.0236609,.0227727,.0154215,-.0009605,-.0174005,.0289975,.0448233,.0237829,.0190092,.085033,.0169102,.0246926,.0244077,.0198967,.0149497,.0100117,.0120047,.0078392,.0148896,.0125124,.0149487,.0147517,.0148167,.0153299,.014796,.0120659,.0082598,.0142352,-.000057,.0011823,.0069041,.010474,.0127879,.0128836,.010938,.0129162,.0091203,.0152058,.006917,.0092035,.0014769,.020129,.0214346,.0113632,.0098513,.0159905,.0267091,.0107154,.017665,.0052572,.0116864,.016264,.0136307,.0211997,.0243296,.0236609,.0227727,.0154215,-.0009605,-.0174005,.0289975,.0448233,.0237829,.0190092,.085033,.0169102,.0246926,.0244077,.0198967,.0149497,.0100117,.0120047,.0078392,.0148896,.0125124,.0149487,.0147517,.0148167,.0153299,.014796,.0120659,.0082598,.0142352,-.000057,.0011823,.0069041,.010474,.0127879,.0128836,.010938,.0129162,.0091203,.0152058,.006917,.0092035,.0014769,.020129,.0214346,.0113632
2013m11,2013,11,2013,.010466,.0116094,.0056858,.0070034,.0127049,.002812,.0092501,.0126773,.0084998,.0093759,.0156401,.0145378,.0089439,-.011425,.0205465,-.0166376,.0016816,.0163644,.0312641,.0008426,-.000302,-.022715,.0182328,-.0138789,.0118861,.0103176,.0080624,.0115491,.0078184,.0106778,.0105769,.0088121,.0086088,.0087883,.0088884,.009044,.0149103,.0052243,.0111447,-.0049703,-.0035031,.0003579,.0114453,.0108826,.0106511,.0047716,.0099622,.000313,.0026375,-.0051432,.0060278,.0049925,.0096325,.0121617,.0090033,.010466,.0116094,.0056858,.0070034,.0127049,.002812,.0092501,.0126773,.0084998,.0093759,.0156401,.0145378,.0089439,-.011425,.0205465,-.0166376,.0016816,.0163644,.0312641,.0008426,-.000302,-.022715,.0182328,-.0138789,.0118861,.0103176,.0080624,.0115491,.0078184,.0106778,.0105769,.0088121,.0086088,.0087883,.0088884,.009044,.0149103,.0052243,.0111447,-.0049703,-.0035031,.0003579,.0114453,.0108826,.0106511,.0047716,.0099622,.000313,.0026375,-.0051432,.0060278,.0049925,.0096325,.0121617,.0090033
2013m12,2013,12,2013,.007609,.009045,.0131748,.0055983,.0121183,.0057673,.0096037,.0145122,.0030862,.0111991,.017212,.0179588,.0119197,.0079205,.0251979,-.0120119,.004235,.0028789,.0046193,.0037719,.0380874,-.0106556,.0287818,.0133475,.0140439,.0118643,.0084056,.0151122,.004687,.0129784,.0129794,.0104383,.0099276,.0103324,.0105323,.0104166,.0260215,.004694,.0052542,.0019491,-.000158,.0047825,.0093749,.0052194,.0133081,.0076556,.0082261,.0052472,.007334,.0009645,.0073847,.0075286,.0210626,.0115995,.0093333,.007609,.009045,.0131748,.0055983,.0121183,.0057673,.0096037,.0145122,.0030862,.0111991,.017212,.0179588,.0119197,.0079205,.0251979,-.0120119,.004235,.0028789,.0046193,.0037719,.0380874,-.0106556,.0287818,.0133475,.0140439,.0118643,.0084056,.0151122,.004687,.0129784,.0129794,.0104383,.0099276,.0103324,.0105323,.0104166,.0260215,.004694,.0052542,.0019491,-.000158,.0047825,.0093749,.0052194,.0133081,.0076556,.0082261,.0052472,.007334,.0009645,.0073847,.0075286,.0210626,.0115995,.0093333
2014m1,2014,1,2014,-.003466,-.0126325,-.0117184,.0135804,.0014729,.0003,-.0054408,-.0010465,.000067,-.0164872,-.0139722,-.0149553,-.0177954,.0050562,.0241256,.0132123,-.025406,-.0129758,-.0184328,-.0199731,-.0271174,-.0553045,.0143693,-.0538777,-.00981,-1.00e-06,.0032457,-.004686,-.0073792,-.0051191,-.0039307,-.0053905,-.0057475,-.0055041,-.0052437,-.0053825,-.0136406,-.0085515,-.0008343,.0070074,-.0029794,-.0110488,-.0088843,-.0170841,.0008067,.00599,.0127119,.0085246,.0059821,-.006793,.0054631,.0004549,.0089944,.0040807,-.0054006,-.003466,-.0126325,-.0117184,.0135804,.0014729,.0003,-.0054408,-.0010465,.000067,-.0164872,-.0139722,-.0149553,-.0177954,.0050562,.0241256,.0132123,-.025406,-.0129758,-.0184328,-.0199731,-.0271174,-.0553045,.0143693,-.0538777,-.00981,-1.00e-06,.0032457,-.004686,-.0073792,-.0051191,-.0039307,-.0053905,-.0057475,-.0055041,-.0052437,-.0053825,-.0136406,-.0085515,-.0008343,.0070074,-.0029794,-.0110488,-.0088843,-.0170841,.0008067,.00599,.0127119,.0085246,.0059821,-.006793,.0054631,.0004549,.0089944,.0040807,-.0054006
